URN,LA,Estab,SCHOOLTYPE,NOR,NORG,NORB,PNORG,PNORB,TSENELSE,PSENELSE,TSENELK,PSENELK,NUMEAL,NUMENGFL,NUMUNCFL,PNUMEAL,PNUMENGFL,PNUMUNCLF,NUMFSM,NUMFSMEVER,NORFSMEVER,PNUMFSMEVER
136311,800,4133,State-funded secondary,794,359,435,45.21%,54.79%,45,5.67%,202,25.44%,17,777,0,2.10%,97.90%,0,181,177,743,23.82%
136312,908,2409,State-funded primary,327,155,172,47.40%,52.60%,6,1.83%,55,16.82%,10,317,0,3.10%,96.90%,0,56,57,327,17.43%
136313,887,5445,State-funded secondary,1171,1160,11,99.06%,0.94%,0,0.00%,17,1.45%,265,905,1,22.60%,77.30%,0.001,118,122,1040,11.73%
136315,925,5401,State-funded secondary,533,283,250,53.10%,46.90%,4,0.75%,22,4.13%,10,523,0,1.90%,98.10%,0,74,61,436,13.99%
136316,935,2003,State-funded primary,412,202,210,49.03%,50.97%,16,3.88%,79,19.17%,59,351,2,14.30%,85.20%,0.005,95,100,381,26.25%
136317,886,5463,State-funded secondary,1235,591,644,47.85%,52.15%,15,1.21%,262,21.21%,62,1169,4,5.00%,94.70%,0.003,428,431,1117,38.59%
136318,908,2448,State-funded primary,459,220,239,47.93%,52.07%,23,5.01%,64,13.94%,15,431,13,3.30%,93.90%,0.028,83,82,416,19.71%
136319,821,4104,State-funded secondary,1123,580,543,51.65%,48.35%,48,4.27%,134,11.93%,926,197,0,82.50%,17.50%,0,345,352,1123,31.34%
136320,334,3313,State-funded primary,238,130,108,54.62%,45.38%,2,0.84%,24,10.08%,10,228,0,4.20%,95.80%,0,28,28,203,13.79%
136321,880,5401,State-funded secondary,1100,20,1080,1.82%,98.18%,6,0.55%,24,2.18%,44,1056,0,4.00%,96.00%,0,62,49,826,5.93%
136322,935,4102,State-funded secondary,1152,570,582,49.48%,50.52%,17,1.48%,125,10.85%,162,988,2,14.10%,85.80%,0.002,191,193,1020,18.92%
136323,860,4061,State-funded secondary,1499,755,744,50.37%,49.63%,30,2.00%,97,6.47%,95,1391,13,6.30%,92.80%,0.009,123,110,1182,9.31%
136324,886,5414,State-funded secondary,1325,718,607,54.19%,45.81%,56,4.23%,144,10.87%,113,1212,0,8.50%,91.50%,0,284,265,1047,25.31%
136325,881,5263,State-funded primary,271,126,145,46.49%,53.51%,9,3.32%,30,11.07%,41,230,0,15.10%,84.90%,0,24,25,271,9.23%
136326,383,2396,State-funded primary,443,236,207,53.27%,46.73%,2,0.45%,42,9.48%,37,393,13,8.40%,88.70%,0.029,35,34,407,8.35%
136327,308,4015,State-funded secondary,1502,717,785,47.74%,52.26%,36,2.40%,88,5.86%,554,891,57,36.90%,59.30%,0.038,545,514,1281,40.12%
136328,881,5264,State-funded primary,384,175,209,45.57%,54.43%,13,3.39%,72,18.75%,59,324,1,15.40%,84.40%,0.003,44,46,384,11.98%
136329,312,4654,State-funded secondary,1580,766,814,48.48%,51.52%,35,2.22%,130,8.23%,1045,535,0,66.10%,33.90%,0,250,248,1407,17.63%
136331,372,4025,State-funded secondary,1815,929,886,51.18%,48.82%,88,4.85%,285,15.70%,30,1738,47,1.70%,95.80%,0.026,422,422,1568,26.91%
136332,873,5203,State-funded primary,296,122,174,41.22%,58.78%,8,2.70%,16,5.41%,73,223,0,24.70%,75.30%,0,21,21,248,8.47%
136333,334,4017,State-funded secondary,1817,884,933,48.65%,51.35%,24,1.32%,299,16.46%,147,1670,0,8.10%,91.90%,0,197,190,1510,12.58%
136334,303,5403,State-funded secondary,1664,218,1446,13.10%,86.90%,8,0.48%,145,8.71%,156,1508,0,9.40%,90.60%,0,193,121,959,12.62%
136335,800,4128,State-funded secondary,1765,899,866,50.93%,49.07%,42,2.38%,260,14.73%,41,1723,1,2.30%,97.60%,0.001,282,262,1433,18.28%
136336,878,4184,State-funded secondary,2323,1106,1217,47.61%,52.39%,34,1.46%,386,16.62%,53,2270,0,2.30%,97.70%,0,311,291,1911,15.23%
136337,887,4069,State-funded secondary,987,961,26,97.37%,2.63%,0,0.00%,27,2.74%,150,837,0,15.20%,84.80%,0,125,111,747,14.86%
136338,936,5221,State-funded primary,719,363,356,50.49%,49.51%,21,2.92%,77,10.71%,94,624,1,13.10%,86.80%,0.001,48,50,719,6.95%
136339,873,5204,State-funded primary,371,176,195,47.44%,52.56%,9,2.43%,78,21.02%,82,289,0,22.10%,77.90%,0,60,62,371,16.71%
136340,895,4123,State-funded secondary,1358,1342,16,98.82%,1.18%,31,2.28%,63,4.64%,121,1090,147,8.90%,80.30%,0.108,166,146,1137,12.84%
136341,313,4027,State-funded secondary,1510,665,845,44.04%,55.96%,44,2.91%,211,13.97%,1130,376,4,74.80%,24.90%,0.003,418,352,1193,29.51%
136342,881,5415,State-funded secondary,797,379,418,47.55%,52.45%,21,2.63%,130,16.31%,132,665,0,16.60%,83.40%,0,254,275,797,34.50%
136343,383,4112,State-funded secondary,1880,936,944,49.79%,50.21%,18,0.96%,112,5.96%,93,1787,0,4.90%,95.10%,0,283,267,1528,17.47%
136344,886,2654,State-funded primary,416,198,218,47.60%,52.40%,27,6.49%,62,14.90%,120,294,2,28.80%,70.70%,0.005,182,182,416,43.75%
136345,823,2217,State-funded primary,359,185,174,51.53%,48.47%,9,2.51%,26,7.24%,55,304,0,15.30%,84.70%,0,19,20,312,6.41%
136347,334,4661,State-funded secondary,1301,697,604,53.57%,46.43%,27,2.08%,225,17.29%,230,1071,0,17.70%,82.30%,0,503,489,1175,41.62%
136348,391,4303,State-funded secondary,713,329,384,46.14%,53.86%,28,3.93%,93,13.04%,137,575,1,19.20%,80.60%,0.001,190,192,713,26.93%
136349,886,5455,State-funded secondary,715,87,628,12.17%,87.83%,22,3.08%,69,9.65%,68,646,1,9.50%,90.30%,0.001,218,209,634,32.97%
136350,925,5406,State-funded secondary,669,339,330,50.67%,49.33%,7,1.05%,10,1.49%,51,618,0,7.60%,92.40%,0,41,34,504,6.75%
136351,886,2656,State-funded primary,445,215,230,48.31%,51.69%,5,1.12%,35,7.87%,21,424,0,4.70%,95.30%,0,33,35,410,8.54%
136352,391,4429,State-funded secondary,1927,960,967,49.82%,50.18%,28,1.45%,201,10.43%,266,1661,0,13.80%,86.20%,0,351,241,1211,19.90%
136353,916,5403,State-funded secondary,1288,605,683,46.97%,53.03%,3,0.23%,72,5.59%,326,962,0,25.30%,74.70%,0,47,29,757,3.83%
136354,925,3510,State-funded primary,696,327,369,46.98%,53.02%,26,3.74%,37,5.32%,103,593,0,14.80%,85.20%,0,168,169,610,27.70%
136355,305,5418,State-funded secondary,1687,936,751,55.48%,44.52%,100,5.93%,250,14.82%,124,1552,11,7.40%,92.00%,0.007,216,196,1297,15.11%
136356,926,2006,State-funded primary,334,153,181,45.81%,54.19%,8,2.40%,50,14.97%,22,309,3,6.60%,92.50%,0.009,51,51,281,18.15%
136357,943,5411,State-funded secondary,1156,574,582,49.65%,50.35%,35,3.03%,222,19.20%,20,1127,9,1.70%,97.50%,0.008,87,94,1013,9.28%
136358,925,5418,State-funded secondary,1152,602,550,52.26%,47.74%,35,3.04%,117,10.16%,39,1113,0,3.40%,96.60%,0,240,228,1004,22.71%
136359,886,5406,State-funded secondary,1543,239,1304,15.49%,84.51%,7,0.45%,89,5.77%,560,977,6,36.30%,63.30%,0.004,119,80,914,8.75%
136361,891,4084,State-funded secondary,1577,813,764,51.55%,48.45%,18,1.14%,126,7.99%,199,1377,1,12.60%,87.30%,0.001,345,315,1266,24.88%
136362,320,2040,State-funded primary,407,212,195,52.09%,47.91%,25,6.14%,70,17.20%,161,246,0,39.60%,60.40%,0,103,105,367,28.61%
136364,320,2007,State-funded primary,521,248,273,47.60%,52.40%,23,4.41%,34,6.53%,105,416,0,20.20%,79.80%,0,72,72,480,15.00%
136365,888,2040,State-funded primary,238,103,135,43.28%,56.72%,1,0.42%,23,9.66%,2,236,0,0.80%,99.20%,0,22,22,218,10.09%
136366,878,5400,State-funded secondary,1071,465,606,43.42%,56.58%,7,0.65%,49,4.58%,111,958,2,10.40%,89.40%,0.002,69,58,784,7.40%
136367,878,4110,State-funded secondary,1248,637,611,51.04%,48.96%,47,3.77%,133,10.66%,51,1196,1,4.10%,95.80%,0.001,136,125,1010,12.38%
136368,839,5403,State-funded secondary,1248,1248,0,100.00%,0.00%,13,1.04%,149,11.94%,82,1160,6,6.60%,92.90%,0.005,83,65,946,6.87%
136369,303,4000,State-funded secondary,1502,531,971,35.35%,64.65%,15,1.00%,19,1.26%,219,1283,0,14.60%,85.40%,0,56,42,1009,4.16%
136373,825,6043,Independent school,13,6,7,46.15%,53.85%,8,61.54%,5,38.46%,,,,,,,,NA,NA,0.00%
136374,884,2159,State-funded primary,169,78,91,46.15%,53.85%,5,2.96%,13,7.69%,8,161,0,4.70%,95.30%,0,36,36,157,22.93%
136375,381,2049,State-funded primary,396,197,199,49.75%,50.25%,13,3.28%,45,11.36%,18,377,1,4.50%,95.20%,0.003,41,43,396,10.86%
136376,358,2005,State-funded primary,236,119,117,50.42%,49.58%,5,2.12%,21,8.90%,106,130,0,44.90%,55.10%,0,6,6,210,2.86%
136377,358,5400,State-funded secondary,1507,748,759,49.64%,50.36%,104,6.90%,185,12.28%,209,1297,1,13.90%,86.10%,0.001,149,150,1324,11.33%
136378,358,4016,State-funded secondary,718,0,718,0.00%,100.00%,30,4.18%,121,16.85%,56,662,0,7.80%,92.20%,0,159,165,718,22.98%
136379,886,4092,State-funded secondary,1543,1457,86,94.43%,5.57%,5,0.32%,110,7.13%,455,1088,0,29.50%,70.50%,0,122,91,1090,8.35%
136380,879,2693,State-funded primary,386,180,206,46.63%,53.37%,10,2.59%,62,16.06%,3,383,0,0.80%,99.20%,0,35,37,366,10.11%
136381,888,5402,State-funded secondary,997,997,0,100.00%,0.00%,2,0.20%,72,7.22%,178,812,7,17.90%,81.40%,0.007,63,48,729,6.58%
136382,886,5462,State-funded secondary,1388,658,730,47.41%,52.59%,6,0.43%,118,8.50%,147,1229,12,10.60%,88.50%,0.009,192,153,908,16.85%
136383,908,4154,State-funded secondary,1438,744,694,51.74%,48.26%,87,6.05%,240,16.69%,80,1358,0,5.60%,94.40%,0,394,352,1241,28.36%
136384,908,2406,State-funded primary,463,250,213,54.00%,46.00%,11,2.38%,74,15.98%,27,436,0,5.80%,94.20%,0,94,94,463,20.30%
136386,393,4605,State-funded secondary,1205,641,564,53.20%,46.80%,10,0.83%,165,13.69%,17,1188,0,1.40%,98.60%,0,124,142,1010,14.06%
136388,880,4116,State-funded secondary,1016,524,492,51.57%,48.43%,12,1.18%,46,4.53%,33,983,0,3.20%,96.80%,0,79,72,755,9.54%
136389,865,5402,State-funded secondary,871,425,446,48.79%,51.21%,46,5.28%,140,16.07%,17,854,0,2.00%,98.00%,0,119,126,871,14.47%
136390,888,5403,State-funded secondary,1475,733,742,49.69%,50.31%,6,0.41%,81,5.49%,97,1376,2,6.60%,93.30%,0.001,137,96,810,11.85%
136391,865,5412,State-funded secondary,1185,1068,117,90.13%,9.87%,9,0.76%,58,4.89%,109,1076,0,9.20%,90.80%,0,38,19,797,2.38%
136392,383,4101,State-funded secondary,1422,693,729,48.73%,51.27%,30,2.11%,213,14.98%,182,1239,1,12.80%,87.10%,0.001,306,316,1422,22.22%
136393,886,2608,State-funded primary,407,201,206,49.39%,50.61%,12,2.95%,55,13.51%,133,274,0,32.70%,67.30%,0,124,126,407,30.96%
136394,384,4009,State-funded secondary,900,484,416,53.78%,46.22%,25,2.78%,65,7.22%,472,427,1,52.40%,47.40%,0.001,347,349,900,38.78%
136395,350,2018,State-funded primary,553,270,283,48.82%,51.18%,19,3.44%,72,13.02%,427,126,0,77.20%,22.80%,0,159,163,448,36.38%
136396,919,4101,State-funded secondary,1415,715,700,50.53%,49.47%,25,1.77%,111,7.84%,216,1199,0,15.30%,84.70%,0,148,156,1148,13.59%
136398,874,5404,State-funded secondary,1261,661,600,52.42%,47.58%,44,3.49%,59,4.68%,126,1133,2,10.00%,89.80%,0.002,146,116,872,13.30%
136399,884,4428,State-funded secondary,1292,641,651,49.61%,50.39%,21,1.63%,212,16.41%,60,1232,0,4.60%,95.40%,0,213,197,1092,18.04%
136400,845,4611,State-funded secondary,1322,693,629,52.42%,47.58%,26,1.97%,74,5.60%,137,1183,2,10.40%,89.50%,0.002,601,615,1322,46.52%
136401,845,4612,State-funded secondary,808,398,410,49.26%,50.74%,15,1.86%,195,24.13%,46,762,0,5.70%,94.30%,0,359,370,808,45.79%
136402,302,3524,State-funded primary,230,105,125,45.65%,54.35%,11,4.78%,42,18.26%,35,195,0,15.20%,84.80%,0,9,10,204,4.90%
136405,884,4046,State-funded secondary,463,222,241,47.95%,52.05%,14,3.02%,78,16.85%,9,454,0,1.90%,98.10%,0,73,75,463,16.20%
136406,330,5411,State-funded secondary,1488,672,816,45.16%,54.84%,56,3.76%,229,15.39%,738,749,1,49.60%,50.30%,0.001,837,852,1488,57.26%
136407,850,3673,State-funded primary,375,208,167,55.47%,44.53%,16,4.27%,42,11.20%,48,327,0,12.80%,87.20%,0,83,85,375,22.67%
136411,344,4798,State-funded secondary,767,289,478,37.68%,62.32%,26,3.39%,199,25.95%,130,637,0,16.90%,83.10%,0,500,507,767,66.10%
136412,881,5410,State-funded secondary,1236,1236,0,100.00%,0.00%,4,0.32%,51,4.13%,312,904,20,25.20%,73.10%,0.016,45,46,900,5.11%
136413,320,2018,State-funded primary,1194,550,644,46.06%,53.94%,87,7.29%,79,6.62%,364,707,123,30.50%,59.20%,0.103,217,219,1121,19.54%
136414,860,4176,State-funded secondary,2438,1271,1167,52.13%,47.87%,50,2.05%,251,10.30%,672,1764,2,27.60%,72.40%,0.001,557,515,2006,25.67%
136415,925,5415,State-funded secondary,1479,714,765,48.28%,51.72%,62,4.19%,166,11.22%,71,1403,5,4.80%,94.90%,0.003,215,203,1234,16.45%
136416,935,4504,State-funded secondary,699,331,368,47.35%,52.65%,18,2.58%,49,7.01%,7,692,0,1.00%,99.00%,0,91,94,699,13.45%
136417,886,5443,State-funded secondary,1164,1128,36,96.91%,3.09%,2,0.17%,61,5.24%,128,1028,8,11.00%,88.30%,0.007,26,20,898,2.23%
136418,302,4215,State-funded secondary,1352,619,733,45.78%,54.22%,57,4.22%,177,13.09%,698,654,0,51.60%,48.40%,0,403,358,1040,34.42%
136419,825,4504,State-funded secondary,1368,91,1277,6.65%,93.35%,11,0.80%,195,14.25%,238,1130,0,17.40%,82.60%,0,33,25,916,2.73%
136420,871,5408,State-funded secondary,1166,536,630,45.97%,54.03%,5,0.43%,50,4.29%,487,675,4,41.80%,57.90%,0.003,85,78,827,9.43%
136421,342,4803,State-funded secondary,1288,644,644,50.00%,50.00%,47,3.65%,244,18.94%,65,1223,0,5.00%,95.00%,0,362,371,1288,28.80%
136423,209,7183,State-funded special school,294,60,234,20.41%,79.59%,294,100.00%,0,0.00%,87,207,0,29.60%,70.40%,0,149,133,256,51.95%
136425,892,6074,Independent school,226,117,109,51.77%,48.23%,0,0.00%,0,0.00%,,,,,,,,NA,NA,0.00%
136431,301,3507,State-funded primary,642,323,319,50.31%,49.69%,28,4.36%,54,8.41%,198,444,0,30.80%,69.20%,0,126,138,587,23.51%
136432,353,4608,State-funded secondary,1494,771,723,51.61%,48.39%,52,3.48%,193,12.92%,415,1059,20,27.80%,70.90%,0.013,538,581,1494,38.89%
136439,894,2181,State-funded primary,441,244,197,55.33%,44.67%,8,1.81%,19,4.31%,69,372,0,15.60%,84.40%,0,63,63,417,15.11%
136440,330,3436,State-funded primary,169,85,84,50.30%,49.70%,3,1.78%,16,9.47%,51,118,0,30.20%,69.80%,0,65,68,169,40.24%
136441,881,3832,State-funded primary,265,115,150,43.40%,56.60%,6,2.26%,35,13.21%,10,255,0,3.80%,96.20%,0,31,31,265,11.70%
136442,873,5416,State-funded secondary,803,410,393,51.06%,48.94%,27,3.36%,68,8.47%,63,738,2,7.80%,91.90%,0.002,127,132,803,16.44%
136443,882,5446,State-funded secondary,1325,113,1212,8.53%,91.47%,20,1.51%,38,2.87%,97,1212,16,7.30%,91.50%,0.012,81,67,896,7.48%
136444,882,5428,State-funded secondary,1253,1197,56,95.53%,4.47%,5,0.40%,22,1.76%,193,1049,11,15.40%,83.70%,0.009,97,84,916,9.17%
136445,307,3513,State-funded primary,899,436,463,48.50%,51.50%,40,4.45%,158,17.58%,285,613,1,31.70%,68.20%,0.001,137,145,843,17.20%
136447,850,5201,State-funded primary,187,103,84,55.08%,44.92%,4,2.14%,23,12.30%,8,179,0,4.30%,95.70%,0,11,11,187,5.88%
136448,870,5413,State-funded secondary,934,934,0,100.00%,0.00%,6,0.64%,34,3.64%,209,724,1,22.40%,77.50%,0.001,78,59,641,9.20%
136449,870,5401,State-funded secondary,1129,0,1129,0.00%,100.00%,8,0.71%,43,3.81%,219,910,0,19.40%,80.60%,0,42,68,754,9.02%
136450,208,4322,State-funded secondary,916,448,468,48.91%,51.09%,34,3.71%,173,18.89%,660,256,0,72.10%,27.90%,0,498,480,773,62.10%
136451,840,4215,State-funded secondary,1164,612,552,52.58%,47.42%,11,0.95%,160,13.75%,21,1142,1,1.80%,98.10%,0.001,371,375,1164,32.22%
136453,935,4606,State-funded secondary,1006,521,485,51.79%,48.21%,34,3.38%,113,11.23%,217,787,2,21.60%,78.20%,0.002,398,400,1006,39.76%
136454,826,4703,State-funded secondary,2505,1238,1267,49.42%,50.58%,45,1.80%,157,6.27%,649,1837,19,25.90%,73.30%,0.008,396,356,2068,17.21%
136455,886,4046,State-funded secondary,1902,1843,59,96.90%,3.10%,8,0.42%,31,1.63%,135,1761,6,7.10%,92.60%,0.003,76,58,1449,4.00%
136456,887,4199,State-funded secondary,1625,1610,15,99.08%,0.92%,12,0.74%,240,14.77%,131,1478,16,8.10%,91.00%,0.01,287,307,1353,22.69%
136457,870,2031,State-funded primary,432,203,229,46.99%,53.01%,15,3.47%,59,13.66%,120,310,2,27.80%,71.80%,0.005,84,83,403,20.60%
136458,358,5404,State-funded secondary,1421,0,1421,0.00%,100.00%,7,0.49%,108,7.60%,694,727,0,48.80%,51.20%,0,78,59,1031,5.72%
136459,937,4112,State-funded secondary,1451,737,714,50.79%,49.21%,32,2.21%,248,17.09%,34,1417,0,2.30%,97.70%,0,265,263,1243,21.16%
136460,861,5901,State-funded secondary,1132,608,524,53.71%,46.29%,9,0.80%,26,2.30%,276,856,0,24.40%,75.60%,0,78,65,755,8.61%
136462,384,4023,State-funded secondary,1728,817,911,47.28%,52.72%,33,1.91%,265,15.34%,61,1545,122,3.50%,89.40%,0.071,322,306,1501,20.39%
136463,873,5406,State-funded secondary,1962,943,1019,48.06%,51.94%,149,7.59%,87,4.43%,206,1755,1,10.50%,89.40%,0.001,204,182,1474,12.35%
136464,305,5401,State-funded secondary,1318,527,791,39.98%,60.02%,35,2.66%,131,9.94%,99,1219,0,7.50%,92.50%,0,303,310,1139,27.22%
136465,886,5448,State-funded secondary,1545,748,797,48.41%,51.59%,45,2.91%,166,10.74%,30,1420,95,1.90%,91.90%,0.061,448,441,1326,33.26%
136466,305,4604,State-funded secondary,1171,555,616,47.40%,52.60%,21,1.79%,153,13.07%,290,881,0,24.80%,75.20%,0,348,339,1026,33.04%
136467,305,5408,State-funded secondary,1165,1136,29,97.51%,2.49%,18,1.55%,123,10.56%,250,859,56,21.50%,73.70%,0.048,190,203,968,20.97%
136468,826,5410,State-funded secondary,1784,918,866,51.46%,48.54%,32,1.79%,160,8.97%,393,1378,13,22.00%,77.20%,0.007,229,253,1312,19.28%
136469,885,5403,State-funded secondary,1282,654,628,51.01%,48.99%,14,1.09%,54,4.21%,151,1130,1,11.80%,88.10%,0.001,151,141,955,14.76%
136470,822,5402,State-funded secondary,1685,837,848,49.67%,50.33%,27,1.60%,47,2.79%,137,1548,0,8.10%,91.90%,0,194,170,1330,12.78%
136471,822,5404,State-funded secondary,931,461,470,49.52%,50.48%,54,5.80%,81,8.70%,74,855,2,7.90%,91.80%,0.002,131,138,931,14.82%
136474,916,5408,State-funded secondary,1429,733,696,51.29%,48.71%,35,2.45%,86,6.02%,53,1362,14,3.70%,95.30%,0.01,86,62,974,6.37%
136479,925,4017,State-funded secondary,267,113,154,42.32%,57.68%,23,8.61%,98,36.70%,12,255,0,4.50%,95.50%,0,113,113,267,42.32%
136480,941,2214,State-funded primary,421,199,222,47.27%,52.73%,9,2.14%,40,9.50%,22,391,8,5.20%,92.90%,0.019,25,29,421,6.89%
136481,926,5400,State-funded secondary,1441,734,707,50.94%,49.06%,47,3.26%,210,14.57%,155,1220,66,10.80%,84.70%,0.046,103,103,1011,10.19%
136482,919,5427,State-funded secondary,926,437,489,47.19%,52.81%,69,7.45%,134,14.47%,85,841,0,9.20%,90.80%,0,35,35,671,5.22%
136483,800,5401,State-funded secondary,1275,614,661,48.16%,51.84%,72,5.65%,259,20.31%,137,1138,0,10.70%,89.30%,0,259,247,1109,22.27%
136484,825,5404,State-funded secondary,1409,0,1409,0.00%,100.00%,7,0.50%,93,6.60%,415,994,0,29.50%,70.50%,0,60,57,1002,5.69%
136486,394,2081,State-funded primary,228,111,117,48.68%,51.32%,12,5.26%,61,26.75%,7,221,0,3.10%,96.90%,0,83,84,183,45.90%
136487,394,2083,State-funded primary,361,157,204,43.49%,56.51%,8,2.22%,107,29.64%,15,346,0,4.20%,95.80%,0,142,143,297,48.15%
136488,941,4004,State-funded secondary,1422,737,685,51.83%,48.17%,26,1.83%,216,15.19%,38,1383,1,2.70%,97.30%,0.001,156,151,1156,13.06%
136489,941,4042,State-funded secondary,1260,622,638,49.37%,50.63%,20,1.59%,214,16.98%,44,1216,0,3.50%,96.50%,0,168,164,1076,15.24%
136490,882,5423,State-funded secondary,1342,1284,58,95.68%,4.32%,3,0.22%,48,3.58%,216,1125,1,16.10%,83.80%,0.001,106,87,917,9.49%
136491,925,4514,State-funded secondary,998,528,470,52.91%,47.09%,44,4.41%,119,11.92%,34,959,5,3.40%,96.10%,0.005,342,313,887,35.29%
136492,878,2213,State-funded primary,202,98,104,48.51%,51.49%,4,1.98%,26,12.87%,1,201,0,0.50%,99.50%,0,46,46,202,22.77%
136493,878,3774,State-funded primary,224,97,127,43.30%,56.70%,9,4.02%,47,20.98%,9,215,0,4.00%,96.00%,0,110,96,179,53.63%
136494,878,5402,State-funded secondary,1077,565,512,52.46%,47.54%,45,4.18%,227,21.08%,20,1055,2,1.90%,98.00%,0.002,211,208,1001,20.78%
136495,878,4120,State-funded secondary,830,412,418,49.64%,50.36%,22,2.65%,87,10.48%,29,801,0,3.50%,96.50%,0,200,182,717,25.38%
136496,879,5406,State-funded secondary,1268,86,1182,6.78%,93.22%,10,0.79%,61,4.81%,125,1089,54,9.90%,85.90%,0.043,93,77,933,8.25%
136497,815,4200,State-funded secondary,2070,1015,1055,49.03%,50.97%,50,2.42%,343,16.57%,116,1952,2,5.60%,94.30%,0.001,181,151,1449,10.42%
136498,358,4029,State-funded secondary,1350,606,744,44.89%,55.11%,10,0.74%,72,5.33%,162,1186,2,12.00%,87.90%,0.001,54,29,961,3.02%
136499,886,2141,State-funded primary,376,179,197,47.61%,52.39%,10,2.66%,36,9.57%,37,339,0,9.80%,90.20%,0,29,32,376,8.51%
136500,865,5413,State-funded secondary,1188,138,1050,11.62%,88.38%,4,0.34%,11,0.93%,103,1071,14,8.70%,90.20%,0.012,44,41,796,5.15%
136501,886,5428,State-funded secondary,1016,514,502,50.59%,49.41%,4,0.39%,130,12.80%,61,955,0,6.00%,94.00%,0,105,88,770,11.43%
136502,382,4801,State-funded secondary,1039,519,520,49.95%,50.05%,29,2.79%,167,16.07%,330,700,9,31.80%,67.40%,0.009,548,549,1039,52.84%
136503,355,6058,Independent school,268,0,268,0.00%,100.00%,0,0.00%,40,14.93%,,,,,,,,NA,NA,0.00%
136505,830,5401,State-funded secondary,1576,798,778,50.63%,49.37%,28,1.78%,140,8.88%,17,1551,8,1.10%,98.40%,0.005,103,99,1194,8.29%
136506,880,4114,State-funded secondary,1021,1021,0,100.00%,0.00%,1,0.10%,66,6.46%,62,957,2,6.10%,93.70%,0.002,55,43,789,5.45%
136510,937,6108,Independent school,38,21,17,55.26%,44.74%,38,100.00%,0,0.00%,,,,,,,,NA,NA,0.00%
136511,382,3412,State-funded primary,412,197,215,47.82%,52.18%,9,2.18%,56,13.59%,4,408,0,1.00%,99.00%,0,50,50,412,12.14%
136512,870,3361,State-funded primary,520,243,277,46.73%,53.27%,30,5.77%,163,31.35%,169,344,7,32.50%,66.20%,0.013,201,189,475,39.79%
136515,926,4081,State-funded secondary,1957,1042,915,53.24%,46.76%,29,1.48%,184,9.40%,530,1420,7,27.10%,72.60%,0.004,285,256,1425,17.96%
136516,894,4364,State-funded secondary,836,836,0,100.00%,0.00%,2,0.24%,34,4.07%,102,714,20,12.20%,85.40%,0.024,50,45,595,7.56%
136517,305,5403,State-funded secondary,1592,134,1458,8.42%,91.58%,51,3.20%,370,23.24%,109,1464,19,6.80%,92.00%,0.012,167,145,1131,12.82%
136518,895,5201,State-funded primary,191,92,99,48.17%,51.83%,3,1.57%,6,3.14%,0,191,0,0.00%,100.00%,0,6,6,172,3.49%
136519,312,5401,State-funded secondary,1549,760,789,49.06%,50.94%,18,1.16%,72,4.65%,415,1118,16,26.80%,72.20%,0.01,322,315,1177,26.76%
136521,871,5405,State-funded secondary,1274,571,703,44.82%,55.18%,6,0.47%,56,4.40%,584,687,3,45.80%,53.90%,0.002,71,55,903,6.09%
136522,313,4029,State-funded secondary,1554,745,809,47.94%,52.06%,53,3.41%,227,14.61%,1228,319,7,79.00%,20.50%,0.005,439,341,1046,32.60%
136523,908,2229,State-funded primary,340,182,158,53.53%,46.47%,8,2.35%,53,15.59%,13,319,8,3.80%,93.80%,0.024,118,112,303,36.96%
136524,908,4158,State-funded secondary,1783,903,880,50.64%,49.36%,36,2.02%,201,11.27%,77,1704,2,4.30%,95.60%,0.001,442,414,1565,26.45%
136525,841,4221,State-funded secondary,645,289,356,44.81%,55.19%,40,6.20%,109,16.90%,11,634,0,1.70%,98.30%,0,158,167,645,25.89%
